BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName,Color
378718,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378719,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378720,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378721,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378722,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378723,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378724,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378725,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378726,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378727,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378728,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378729,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378730,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378731,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378732,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378733,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378734,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378735,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378736,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378737,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378738,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378739,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378740,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378741,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378742,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378743,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378744,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378745,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378746,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378747,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378748,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378749,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378750,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378751,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378752,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378753,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378754,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378755,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378756,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378757,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378758,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378759,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378760,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378761,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378762,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378763,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378764,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378765,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378766,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378767,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378768,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378769,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378770,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378771,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378772,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378773,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378774,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378775,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378776,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378777,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378778,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378779,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378780,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378781,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378782,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378783,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378784,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378785,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378786,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378787,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378788,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378789,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US CARS,,,US,USA,UNITED STATES,#004fc5
378800,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378801,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378802,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378803,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378804,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378805,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378806,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378807,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378808,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378809,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378810,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378811,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378812,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378813,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378814,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378815,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378816,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378817,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378818,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378819,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378820,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378821,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378822,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378823,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378824,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378825,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378826,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378827,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378828,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378829,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378830,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378831,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378832,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378833,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378834,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378835,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378836,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378837,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378838,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378839,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378840,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378841,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378842,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378843,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378844,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378845,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378846,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378847,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378848,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378849,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378850,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378851,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378852,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378853,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378854,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378855,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378856,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378857,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378858,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378859,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378860,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378861,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378862,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378863,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378864,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378865,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378866,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378867,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378868,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378869,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378870,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378871,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378872,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378873,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378874,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378875,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378876,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378877,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378878,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378879,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378880,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378881,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378882,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378883,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378884,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378885,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378886,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378887,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378888,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378889,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378890,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378891,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378892,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378893,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378894,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378895,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378896,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378897,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378898,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378899,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378900,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378901,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378902,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378903,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378904,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
378905,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER,+18005284800,https://www.americanexpress.com,US,USA,UNITED STATES,#004fc5
